,Unnamed: 0,chatroom,group,html,id,issue,mentions,sent,text,urls,username,clean
369,370,test_Typescript,test_Typescript,it's fine but don't distract this please,370,,,2016-12-16 21:44:59,it's fine but don't distract this please,,stevekane,blueice app nnot launch
370,371,test_Typescript,test_Typescript,the point is why I THINK it's an anti-pattern,371,,,2016-12-16 21:45:08,the point is why I THINK it's an anti-pattern,,stevekane,yes try firgure wrong
371,372,test_Typescript,test_Typescript,not that you cannot do it,372,,,2016-12-16 21:45:12,not that you cannot do it,,stevekane,work android device
372,373,test_Typescript,test_Typescript,"it's a conf dude, quiet till he finish",373,,,2016-12-16 21:45:28,"it's a conf dude, quiet till he finish",,ghetolay,iam face issue locate xcuielementtypestatictext elementi try different atribute value relative xpath still able identify elementwhen print pagesourcei able see element xml filesame time inspect appiumiosinspector get xpath workingany face similer kind issue
373,374,test_Typescript,test_Typescript,anyone got an example of a library that attaches an instance to window? I need to create typings for such a library and can't seem to get it to work,374,,,2016-12-19 12:40:14,anyone got an example of a library that attaches an instance to window? I need to create typings for such a library and can't seem to get it to work,,intellix,everyone appium work xcode need upgrade xcode
374,375,test_Typescript,test_Typescript,Use interface augmentation,375,,,2016-12-19 12:43:46,Use interface augmentation,,felixfbecker,
375,376,test_Typescript,test_Typescript,[<-CODE->],376,,,2016-12-19 12:44:03,[<-CODE->],,felixfbecker,awesome thank
376,377,test_Typescript,test_Typescript,you can also declare a global [<-CODE->],377,,,2016-12-19 12:44:23,you can also declare a global [<-CODE->],,felixfbecker,dont use automationname xcuitest
377,378,test_Typescript,test_Typescript,"hmmm, says X is not a module",378,,,2016-12-19 12:45:04,"hmmm, says X is not a module",,intellix,cap
378,379,test_Typescript,test_Typescript,I have the import like: [<-CODE->],379,,,2016-12-19 12:45:26,I have the import like: [<-CODE->],,intellix,xcode
379,380,test_Typescript,test_Typescript,I guess I don't get the reference to thewindow.lpTagwith that?,380,,,2016-12-19 12:45:41,I guess I don't get the reference to thewindow.lpTagwith that?,,intellix,yes
380,381,test_Typescript,test_Typescript,also with that I get:File '/node_modules/liveperson-chat-api/src/index.d.ts' is not a module.,381,,,2016-12-19 12:47:08,also with that I get:File '/node_modules/liveperson-chat-api/src/index.d.ts' is not a module.,,intellix,awesome remember thank
381,382,test_Typescript,test_Typescript,I tried this: [<-CODE->] but then the lpTag is just an empty object and not the one that's attached to window,382,,,2016-12-19 12:47:40,I tried this: [<-CODE->] but then the lpTag is just an empty object and not the one that's attached to window,,intellix,know check list start ios automation mainly inspect elements find nothing miss follow proper development standards name every element app
382,383,test_Typescript,test_Typescript,not a fun experience :/ my TSC takes 7 seconds to compile so it takes me ages to try something that isn't going to work. trial and error,383,,,2016-12-19 12:49:42,not a fun experience :/ my TSC takes 7 seconds to compile so it takes me ages to try something that isn't going to work. trial and error,,intellix,developers side
383,384,test_Typescript,test_Typescript,"expected this to work, but nope :/ [<-CODE->]",384,,,2016-12-19 12:53:08,"expected this to work, but nope :/ [<-CODE->]",,intellix,
384,385,test_Typescript,test_Typescript,"I've linked in the library that adds itself to window and am providing an index.d.ts, so that when I import it, then the script gets loaded.. but then how to get ahold of that window.lpTag reference -.-",385,,,2016-12-19 12:57:24,"I've linked in the library that adds itself to window and am providing an index.d.ts, so that when I import it, then the script gets loaded.. but then how to get ahold of that window.lpTag reference -.-",,intellix,use appium real ios device
385,386,test_Typescript,test_Typescript,"with the declare var lpTag; when I console.log lpTag as I import it, it just seems to be an empty object. Not sure wtf that is meant to be",386,,,2016-12-19 13:02:32,"with the declare var lpTag; when I console.log lpTag as I import it, it just seems to be an empty object. Not sure wtf that is meant to be",,intellix,app launch twice appium session
386,387,test_Typescript,test_Typescript,tsconfig paths - having an issue with using similar names. [<-CODE->] Issue 1: Can't make reference to @core within components core.Issue 2: Would have the word @core in both confuse the compiler?,387,,"core,core",2016-12-20 08:53:16,tsconfig paths - having an issue with using similar names. [<-CODE->] Issue 1: Can't make reference to @core within components core.Issue 2: Would have the word @core in both confuse the compiler?,,itsphil,expect behaviour call launch appium client
387,388,test_Typescript,test_Typescript,hello! does anyone know where the version number for types pulled using@types/librarycan be found online? i’m trying to figure out whether i have the most recent version of published types.,388,,,2016-12-20 20:25:35,hello! does anyone know where the version number for types pulled using@types/librarycan be found online? i’m trying to figure out whether i have the most recent version of published types.,,subvertallchris,guy
388,389,test_Typescript,test_Typescript,well if you just npm install it will update to the latest,389,,,2016-12-20 20:26:02,well if you just npm install it will update to the latest,,dtabuenc,automation stepaupload image gallery facebook album
389,390,test_Typescript,test_Typescript,"that’s not what i’m looking for, though",390,,,2016-12-20 20:26:11,"that’s not what i’m looking for, though",,subvertallchris,use mobile browser guy give idea
390,391,test_Typescript,test_Typescript,"subvertallchris: there should be a package.json inside thenode_modules/@types/library directories that would have the version number in it, just like anything else from npm",391,,,2016-12-20 20:26:33,"subvertallchris: there should be a package.json inside thenode_modules/@types/library directories that would have the version number in it, just like anything else from npm",,coldacid,
391,392,test_Typescript,test_Typescript,I use npm update checker to check for updates and tell me what version of everything I have.,392,,,2016-12-20 20:26:59,I use npm update checker to check for updates and tell me what version of everything I have.,,dtabuenc,android device chrome browser
392,393,test_Typescript,test_Typescript,or are you referring to what version of the lib a particular npm package works with?,393,,,2016-12-20 20:27:15,or are you referring to what version of the lib a particular npm package works with?,,dtabuenc,noboday know another question somehow exit text input field
393,394,test_Typescript,test_Typescript,"coldacid: i see that, but i am looking in the repo on github and package.json isn’t there",394,,,2016-12-20 20:27:16,"coldacid: i see that, but i am looking in the repo on github and package.json isn’t there",,subvertallchris,mean exit text input field
394,395,test_Typescript,test_Typescript,pretty much every package in the@typesscope is magically generated,395,,,2016-12-20 20:27:53,pretty much every package in the@typesscope is magically generated,,coldacid,click different element exit
395,396,test_Typescript,test_Typescript,there’s a mistake in the types for Three.js,396,,,2016-12-20 20:27:54,there’s a mistake in the types for Three.js,,subvertallchris,hiim use appium real ios deviceand app launch twice appium sessionis expect
396,397,test_Typescript,test_Typescript,scarlier: exactly,397,,,2016-12-20 20:27:55,scarlier: exactly,,con-ssc,hardikd yes need guess element action
397,398,test_Typescript,test_Typescript,and i’m trying to figure out whether i should update first or if i’m already on latest,398,,,2016-12-20 20:28:06,and i’m trying to figure out whether i should update first or if i’m already on latest,,subvertallchris,need guess click logo picture something everything clickable
398,399,test_Typescript,test_Typescript,you have to actually go into the node_modules directory in your project,399,,,2016-12-20 20:28:07,you have to actually go into the node_modules directory in your project,,coldacid,exactly want seem way
399,400,test_Typescript,test_Typescript,subvertallchris: just use npm view,400,,,2016-12-20 20:28:11,subvertallchris: just use npm view,,dtabuenc,yes usually enter text take action like submit button verify elements etc
400,401,test_Typescript,test_Typescript,to see all the versions available for a package,401,,,2016-12-20 20:28:18,to see all the versions available for a package,,dtabuenc,hope try hide keyboard
401,402,test_Typescript,test_Typescript,"ahh, that’s a big help! thanks.",402,,,2016-12-20 20:28:41,"ahh, that’s a big help! thanks.",,subvertallchris,problem need click twice
402,403,test_Typescript,test_Typescript,[<-LINK->],403,,,2016-12-20 20:28:55,[<-LINK->],,dtabuenc,least text box focus
403,404,test_Typescript,test_Typescript,very cool,404,,,2016-12-20 20:29:10,very cool,,subvertallchris,use appium react native experience difficulties get elements accessibility strategy seem testid etc behave differently ios android
404,405,test_Typescript,test_Typescript,"I use this though, to check all my dependencies and report what updates are available",405,,,2016-12-20 20:29:11,"I use this though, to check all my dependencies and report what updates are available",,dtabuenc,appium suppose able run multiple android emulators concurrently assume use separate appium server instance
405,406,test_Typescript,test_Typescript,that is really helpful,406,,,2016-12-20 20:29:33,that is really helpful,,subvertallchris,whenever try appium seem handle example one server instance suppose handle one emulator telnets emulator something
406,407,test_Typescript,test_Typescript,"But in any case, if you WANT to be on the latest version and you are not sure...just runnpm install @types/libraryagain",407,,,2016-12-20 20:29:51,"But in any case, if you WANT to be on the latest version and you are not sure...just runnpm install @types/libraryagain",,dtabuenc,maybe thats even try something emulators
407,408,test_Typescript,test_Typescript,that will always bring you up to the latest,408,,,2016-12-20 20:30:04,that will always bring you up to the latest,,dtabuenc,despite use different server port bootstrap port chromedriver port even udid whether make difference
408,409,test_Typescript,test_Typescript,Vscode has a version lens plugin,409,,,2016-12-20 20:30:22,Vscode has a version lens plugin,,con-ssc,actually even reliably run test two different emulators sequentially
